arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",muy bien entonces. ¿Son las mejores mañanas o tardes?,4.5
"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","De acuerdo. Te pondré en el miércoles, luego en el jueves.",2.25
"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.","Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.","ok, el lunes es mi día favorito.",4.0
"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Qué tal el jueves?,3.5
"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Te estaré esperando a las 9 30 .,4.25
"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",en ese momento quieres ?,2.75
"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",De acuerdo. Me encontraré contigo en la próxima parada.,2.0
"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",¿Estarás libre el viernes?,2.25
"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,"Me gustaría hacer una cita para una reunión del proyecto.
por supuesto, tengo lunes o martes disponible. ¿Qué día sería mejor para ti?
Me gustaría reunirme el lunes.",Sí.,2.25
"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sobrevivió?,4.25
"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,"No vi el accidente en sí, pero sí vi el humo y todo lo que vino después del edificio de apartamentos de mis padres.
eso debe haber sido horrible. ¿Saliste todo ese día a ver qué estaba pasando?
no, decidimos quedarnos en nuestro apartamento. con todos los autobuses fuera de servicio y los trenes subterráneos detenidos, muchas personas no tuvieron más remedio que caminar a casa. fue un caos total.
¿Conocías a alguien que trabajara en el World Trade Center?
Sí, la firma de mi tío tenía una oficina en una de las torres.",¿Sabías que el fuego seguía ardiendo cuando te fuiste?,4.0
