arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,"Acabo de ir hoy a visitar a mi hijo en su nueva casa.
cómo fue",Genial. ¿Le compraste un regalo para la graduación?,3.3
"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,"Me sorprendió el miedo encontrar una serpiente de cascabel justo donde estaba a punto de entrar la semana pasada.
¡vaca santa! Eso es aterrador. ¿Qué hiciste?",suena súper aterrador! Dios mío.,2.7
"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,"Voy a necesitar tu apoyo aquí, porque estoy pasando por algo un poco difícil, ¿de acuerdo?
¡¡Cualquier cosa que necesites!! ¡Estoy aquí para ti!",¡Genial! Hay que mantener una buena actitud al respecto. ¡Espero que consigas el papel que deseas!,2.6
"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,"Creo que en el pasado he pasado tiempo preocupándome por cosas que no son importantes.
¿Qué tipo de cosas?  Siempre podrías cambiar eso en el futuro.",Bien por ti. ¿Cuál es la razón de toda esta felicidad?,2.1
"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,"Tengo contrato para comprar mi primera casa, el cierre con los dedos cruzados va bien y cierro el próximo viernes!
¡¡Eso es tan emocionante!! comprar una casa puede ser una gran experiencia.",¿Cuánto cuesta la casa?,3.3
"Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.","Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.","Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.","Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.","Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.","Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.","Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.","Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.","Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.","Cada año, cuando los niños regresan a la escuela, me trae muchos recuerdos de cuando mis hijos iban a la escuela.
Sé lo que quieres decir.  Me encanta ver todas las fotos, y pienso en lo poco que solía ser la mía.","Yo también tengo ese tipo de sentimientos. Sin embargo, creo que los recuerdos son algo bueno.",3.8
"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,"Primer día de escuela recuerdo, mis hijos primer día de escuela, ¿cómo te hizo sentir?
Simplemente me dio la sensación de que el tiempo pasa volando demasiado rápido a veces.  Mi hijo menor en la foto estaba en primer grado y su hermana mayor estaba en 7º grado.",Eso es increíble. Esa es una buena cantidad para un poco de esfuerzo que siempre es bueno.,2.3
"Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?","Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?","Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?","Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?","Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?","Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?","Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?","Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?","Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?","Me encanta enseñar a la gente a saltar en paracaídas, es muy divertido ayudarlos a aprender.
¡Eso suena muy divertido! ¿Sabes a dónde puedo ir a buscar clases?","Simplemente produce una gran sensación, ¿no?",2.8
"Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz","Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz","Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz","Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz","Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz","Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz","Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz","Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz","Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz","Sí, creo que ofrecen un gran puente hacia el pasado. ¿Y tú?
Absolutamente. Me encanta escuchar a mi mámá contarme historias de su infancia atrapando nutria y arrastre con su familia.","bueno, siempre y cuando seas feliz",2.7
"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,"Trabajé duro toda la noche para ese examen. se necesitan 5 meses para obtener los resultados. la espera me está matando
Espero que te haya ido bien en ello.",¡Esa es la confianza que hay que tener!,4.111111111111111
"Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.","Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.","Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.","Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.","Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.","Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.","Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.","Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.","Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.","Tengo una cuñada maravillosa.  que siempre está ahí para mí cuando la necesito
¡Eso debe ser reconfortante!  Es bueno tener personas en tu vida que te apoyen.","Oh, eso no parece muy agradable.",2.4444444444444446
"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,"¡Vaya! ¿Qué pasó con tu cadera?
Me caí y me lo fracturé hace dos años. Mi entonces cirujano falló en la operación y tengo que usar un andador para moverme. Si este nuevo tipo puede hacer algo, ¡podría caminar correctamente de nuevo!",¡Suena genial! No hay nada de eso por aquí.,2.111111111111111
"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,"Mi esposo está mucho en la carretera, siempre lo veo.
Lo siento. Mi esposa podría simpatizar contigo ya que también me he ido mucho por negocios.",¡Es tan agradable ver un matrimonio tan fuerte en estos días!,2.7777777777777777
