arabic_ctx,arabic_res,chinese_ctx,chinese_res,english_ctx,english_res,french_ctx,french_res,german_ctx,german_res,hindi_ctx,hindi_res,japanese_ctx,japanese_res,korean_ctx,korean_res,russian_ctx,russian_res,spanish_ctx,spanish_res,ratings
"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,"¿Qué estilo quieres?
Quiero comprar un suéter a cuadros de cuello en V, y debe estar apretado.",No encaja del todo bien. Se siente un poco apretado en la cintura. ¿Tienes esto en un tamaño más grande?,3.5
"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,"Sr. Smith, por favor.
Lo siento, está fuera.",¿Podría dejarle un mensaje?,4.3
"Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.","Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.","Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.","Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.","Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.","Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.","Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.","Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.","Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.","Seguramente por supuesto.
Aquí está la película. ¿Puedo obtener mis fotos mañana?","Sí, dame dos rollos de película de color Kodak.",3.4
"Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.","Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.","Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.","Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.","Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.","Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.","Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.","Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.","Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.","Necesito quedarme en casa esta noche y terminar mi trabajo de término.
DE ACUERDO. ¿Qué tal ir al cine el viernes por la noche?","Me encantaría, pero tengo que ayudar a John con sus problemas de matemáticas en este momento.",3.5
"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,"Déjame comprobarlo. Sí, tenemos.
¿Puedo probarlo?",Te gustaría.,2.4
"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,"Y son muy queridos, también.
Hoy están en oferta especial.",Me pregunto si lo dejaron sentado demasiado tiempo antes de servirlo.,2.8
"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,"¿No puedes venir antes de eso?
Lo siento. Ese es el único tiempo disponible.",Ya no puedo coger el autobús contigo.,2.6
"Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.","Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.","Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.","Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.","Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.","Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.","Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.","Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.","Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.","Hola.
Hola. Es Tony llamando desde el consultorio del dentista. ¿Está Lily allí?","Sí, es John eng.",3.5
"Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?","Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?","Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?","Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?","Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?","Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?","Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?","Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?","Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?","Perdona. Tengo una cita con el Sr. . Li a las nueve. ¿Puedo entrar?
Sí, entra por favor. Soy el Sr. . Li. Debes ser Mi Liu, ¿verdad?","Lo siento, pero ahora no está en la oficina. ¿Tiene una cita?",2.7
"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,"Necesitas una niñera.
Sí, le preguntaría a Jill, la chica que he tenido antes, pero necesito a alguien de la noche a la mañana. Tal vez incluso por dos noches.",Necesitas una niñera.,3.1
"¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?","¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?","¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?","¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?","¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?","¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?","¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?","¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?","¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?","¿Qué es? ¿¿Qué pasó??
Creo que alguien me está acechando.","No. Realmente, ¿qué pasó?",2.9
"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,"¿Para qué se utiliza? Quiero decir, ¿por qué molestarse en obtener esta cuenta especial?
Las empresas del grupo pueden utilizar esto para flexibilizar su disposición de los fondos, cuando se trata de sus filiales.",¿Qué tipo de acción se requiere?,2.6
"El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.","El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.","El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.","El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.","El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.","El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.","El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.","El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.","El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.","El jefe quería pagarle a Bob con opciones sobre acciones. Pero Bob no quería volver a jugar ese juego.
¿Otra vez?","Son solo siete minutos de juego, demasiado pronto para animarse.",2.9
"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,"¿Vamos a venir a algún lugar para tomar un par de copas?
Eso suena como una buena idea.",DE ACUERDO. ¿Vamos a un bar?,3.7
"Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.","Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.","Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.","Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.","Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.","Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.","Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.","Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.","Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.","Ah, algunos productos tienen éxito en casa, pero no son populares en el extranjero.
Esto se debe a que la moda, el gusto y las costumbres sociales, etc., varían considerablemente.","Bueno, supongo que tienes menos caracteres, pero creo que la gramática china es más fácil.",2.1
"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,"¿Cómo puedes estar tan seguro?
Puedo decir por la forma en que nos habló.",Eso no tiene ningún sentido.,3.4
"Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!","Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!","Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!","Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!","Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!","Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!","Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!","Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!","Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!","Ya sabes, me enamoré de esta casa el primer momento en que puse los ojos en ella.
¡El estilo del exterior es justo lo que he estado buscando!","Bueno, ¿podrías hacerme el favor de hacer esto rápido? Es el tercer cuarto y tú has estado balbuceando desde el primero!",2.8
"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,"Quiero ir de viaje.
¿Tienes algún lugar en mente?",Hay pases de estudiante.,3.0
"Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.","Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.","Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.","Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.","Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.","Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.","Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.","Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.","Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.","Bien.
Digamos que tengo dos entradas para el concierto de esta noche. ¿Te gustaría venir conmigo?","Oh, prefiero no hacerlo.",3.6
